ts,open,high,low,close,volume,volCcy,volCcyQuote,confirm
2024-08-18 06:29:00,59575.9,59592.0,59572.1,59591.8,0.13403084,7986.04575517,7986.04575517,1
2024-08-18 06:30:00,59591.8,59610.0,59575.9,59609.9,0.80122028,47742.537200718,47742.537200718,1
2024-08-18 06:31:00,59610.0,59610.0,59589.4,59600.0,0.76737845,45732.366236513,45732.366236513,1
2024-08-18 06:32:00,59601.6,59601.6,59575.9,59575.9,1.01095661,60244.962549477,60244.962549477,1
2024-08-18 06:33:00,59575.9,59575.9,59552.9,59558.0,1.32759796,79086.238966955,79086.238966955,1
2024-08-18 06:34:00,59558.5,59565.0,59550.0,59554.0,0.21151447,12597.200717176,12597.200717176,1
2024-08-18 06:35:00,59554.0,59554.0,59542.0,59550.0,2.45062855,145934.858187385,145934.858187385,1
2024-08-18 06:36:00,59550.0,59550.1,59541.2,59544.9,0.07616472,4535.283383136,4535.283383136,1
2024-08-18 06:37:00,59549.6,59568.0,59549.6,59552.4,0.52582857,31314.951596561,31314.951596561,1
2024-08-18 06:38:00,59552.5,59552.5,59548.0,59550.1,0.96253012,57318.606544975,57318.606544975,1
2024-08-18 06:39:00,59550.0,59561.8,59550.0,59550.0,0.19391354,11548.233858519,11548.233858519,1
2024-08-18 06:40:00,59550.6,59563.7,59544.5,59563.7,0.37258577,22188.204995347,22188.204995347,1
2024-08-18 06:41:00,59563.7,59575.9,59556.0,59575.0,0.18507171,11024.772386244,11024.772386244,1
2024-08-18 06:42:00,59575.9,59595.9,59575.9,59591.9,0.40404496,24075.057120572,24075.057120572,1
2024-08-18 06:43:00,59591.9,59591.9,59581.2,59587.2,0.31537605,18793.19334922,18793.19334922,1
2024-08-18 06:44:00,59587.5,59597.5,59587.5,59593.2,0.29155383,17374.919237997,17374.919237997,1
2024-08-18 06:45:00,59590.2,59606.0,59590.2,59604.5,0.14455454,8615.52336225,8615.52336225,1
2024-08-18 06:46:00,59604.5,59612.5,59589.9,59612.5,1.2223989,72860.058284532,72860.058284532,1
2024-08-18 06:47:00,59608.3,59614.2,59602.1,59602.1,0.11161704,6653.508192087,6653.508192087,1
2024-08-18 06:48:00,59602.0,59602.1,59578.0,59579.2,0.33504509,19964.582689003,19964.582689003,1
2024-08-18 06:49:00,59579.2,59579.4,59560.0,59560.0,0.72619374,43261.040761435,43261.040761435,1
2024-08-18 06:50:00,59556.0,59575.0,59556.0,59574.5,0.27531643,16399.131321702,16399.131321702,1
2024-08-18 06:51:00,59575.0,59592.0,59575.0,59589.8,0.87933587,52395.284317208,52395.284317208,1
2024-08-18 06:52:00,59589.7,59614.2,59589.7,59606.9,1.44812989,86310.665192611,86310.665192611,1
2024-08-18 06:53:00,59610.0,59619.9,59602.2,59614.0,0.29062614,17325.485858838,17325.485858838,1
2024-08-18 06:54:00,59612.1,59624.3,59601.9,59601.9,0.70922421,42279.912891666,42279.912891666,1
2024-08-18 06:55:00,59601.9,59615.9,59589.7,59615.9,0.75108731,44763.743685593,44763.743685593,1
2024-08-18 06:56:00,59614.1,59614.1,59600.4,59611.4,1.0420217,62115.694752607,62115.694752607,1
2024-08-18 06:57:00,59611.4,59611.4,59600.0,59600.0,1.75992364,104900.614240333,104900.614240333,1
2024-08-18 06:58:00,59602.0,59602.0,59588.0,59588.0,0.46889411,27942.595843631,27942.595843631,1
2024-08-18 06:59:00,59588.8,59596.0,59588.0,59596.0,0.24217556,14431.74511649,14431.74511649,1
2024-08-18 07:00:00,59596.0,59610.0,59589.5,59592.0,1.39654575,83230.759314307,83230.759314307,1
