ts,open,high,low,close,volume,volCcy,volCcyQuote,confirm
2024-08-11 21:30:00,58609.9,58622.4,58508.5,58521.4,5.12037661,299838.445183709,299838.445183709,0
2024-08-11 21:29:00,58709.9,58709.9,58578.2,58610.0,2.80276271,164321.668312986,164321.668312986,1
2024-08-11 21:28:00,58704.7,58717.7,58659.6,58708.5,2.9881594,175373.528749618,175373.528749618,1
2024-08-11 21:27:00,58711.6,58719.9,58690.0,58704.7,4.91314438,288411.879356217,288411.879356217,1
2024-08-11 21:26:00,58746.0,58746.0,58711.6,58711.7,8.10103287,475781.218862883,475781.218862883,1
2024-08-11 21:25:00,58770.0,58770.0,58746.1,58746.1,1.59597917,93784.484555825,93784.484555825,1
2024-08-11 21:24:00,58749.1,58791.9,58740.8,58770.1,1.3787707,81028.133517357,81028.133517357,1
2024-08-11 21:23:00,58700.1,58771.9,58700.1,58751.3,5.49152615,322592.89324419,322592.89324419,1
2024-08-11 21:22:00,58688.0,58700.1,58663.2,58700.0,1.64212665,96369.934209093,96369.934209093,1
2024-08-11 21:21:00,58708.0,58712.0,58680.1,58688.1,1.39954106,82148.545407776,82148.545407776,1
2024-08-11 21:20:00,58721.7,58799.7,58690.0,58712.1,7.93190807,466022.930265466,466022.930265466,1
2024-08-11 21:19:00,58648.0,58721.7,58648.0,58720.0,25.09453875,1472848.093892947,1472848.093892947,1
2024-08-11 21:18:00,58574.0,58644.0,58570.8,58644.0,4.41135533,258585.098465712,258585.098465712,1
2024-08-11 21:17:00,58634.1,58666.5,58574.0,58574.0,9.40848839,551632.137725235,551632.137725235,1
2024-08-11 21:16:00,58609.6,58651.1,58598.0,58630.0,10.21233969,598759.762289885,598759.762289885,1
2024-08-11 21:15:00,58587.7,58641.6,58532.0,58609.7,5.29860313,310523.483625277,310523.483625277,1
2024-08-11 21:14:00,58566.0,58630.2,58562.1,58584.0,3.37261053,197613.045064277,197613.045064277,1
2024-08-11 21:13:00,58540.0,58575.1,58510.4,58558.1,4.14414793,242626.863067408,242626.863067408,1
2024-08-11 21:12:00,58439.0,58552.0,58414.1,58547.1,5.29458432,309639.447471123,309639.447471123,1
2024-08-11 21:11:00,58426.0,58458.0,58392.0,58458.0,6.55916066,383174.681153982,383174.681153982,1
2024-08-11 21:10:00,58432.2,58447.9,58393.2,58427.9,2.8297101,165336.503570343,165336.503570343,1
2024-08-11 21:09:00,58419.3,58467.9,58315.0,58432.2,12.03633427,702946.565566079,702946.565566079,1
2024-08-11 21:08:00,58555.6,58555.6,58400.0,58414.5,2.95127856,172496.13116434,172496.13116434,1
2024-08-11 21:07:00,58612.0,58646.3,58552.3,58553.6,16.06015379,941167.367359148,941167.367359148,1
2024-08-11 21:06:00,58503.8,58634.3,58503.8,58610.1,6.90926122,404843.390130172,404843.390130172,1
2024-08-11 21:05:00,58432.0,58516.0,58394.2,58500.1,3.79579854,221856.715754154,221856.715754154,1
2024-08-11 21:04:00,58389.9,58447.9,58366.4,58444.1,11.12138768,649505.912849303,649505.912849303,1
2024-08-11 21:03:00,58423.6,58445.2,58370.0,58399.2,4.86223689,283909.075272785,283909.075272785,1
2024-08-11 21:02:00,58411.6,58441.6,58371.0,58423.7,18.17611502,1061586.047559856,1061586.047559856,1
2024-08-11 21:01:00,58492.1,58506.0,58400.8,58421.8,12.71901361,743854.209132496,743854.209132496,1
2024-08-11 21:00:00,58503.1,58503.1,58358.4,58494.0,27.57673775,1611812.851553497,1611812.851553497,1
2024-08-11 20:59:00,58563.7,58605.8,58502.0,58508.4,1.34286391,78607.647029809,78607.647029809,1
2024-08-11 20:58:00,58518.9,58567.9,58498.0,58562.0,9.85776148,577022.618197403,577022.618197403,1
2024-08-11 20:57:00,58592.0,58605.9,58482.0,58518.9,4.91875811,287984.121339401,287984.121339401,1
2024-08-11 20:56:00,58666.9,58687.1,58590.6,58590.6,5.95506722,349233.182806921,349233.182806921,1
2024-08-11 20:55:00,58642.0,58670.0,58630.6,58665.5,2.47472754,145116.75916951,145116.75916951,1
2024-08-11 20:54:00,58643.1,58710.0,58642.0,58649.2,1.07670318,63174.065140158,63174.065140158,1
2024-08-11 20:53:00,58628.0,58685.9,58622.8,58638.9,1.04147717,61084.001153195,61084.001153195,1
2024-08-11 20:52:00,58672.0,58672.0,58620.5,58628.1,2.04052524,119642.679621299,119642.679621299,1
