ts,open,high,low,close,volume,volCcy,volCcyQuote,confirm
2024-08-05 09:30:00,52767.9,52849.5,52327.5,52384.1,167.73495575,8827604.712086888,8827604.712086888,1
2024-08-05 09:45:00,52380.1,52663.0,51755.0,52659.9,440.32051537,22969291.8329152,22969291.8329152,1
2024-08-05 10:00:00,52656.6,52656.6,51820.1,51936.0,432.03913924,22545855.230605025,22545855.230605025,1
2024-08-05 10:15:00,51930.8,51932.0,51062.9,51180.1,614.28010006,31645898.02599746,31645898.02599746,1
2024-08-05 10:30:00,51180.0,51640.2,50681.3,51631.9,602.83411086,30794376.78502872,30794376.78502872,1
2024-08-05 10:45:00,51631.9,51777.5,51069.8,51386.9,433.77177983,22309186.396565232,22309186.396565232,1
2024-08-05 11:00:00,51382.1,51770.6,50858.1,51704.0,371.48616321,19051949.186330076,19051949.186330076,1
2024-08-05 11:15:00,51702.1,51923.5,50701.1,50894.1,429.26954515,22040535.626818605,22040535.626818605,1
2024-08-05 11:30:00,50890.0,51188.3,50638.4,51078.0,443.88673276,22614717.9395986,22614717.9395986,1
2024-08-05 11:45:00,51072.0,51646.9,50984.1,51340.1,261.3235105,13431220.45077937,13431220.45077937,1
2024-08-05 12:00:00,51343.6,51549.0,50700.0,50744.0,397.98331614,20365424.934005134,20365424.934005134,1
2024-08-05 12:15:00,50745.9,50920.0,50012.0,50160.4,700.47866801,35270868.949349895,35270868.949349895,1
2024-08-05 12:30:00,50161.9,51317.6,49763.0,50920.0,1181.08181415,59629226.48653466,59629226.48653466,1
2024-08-05 12:45:00,50915.0,50924.0,49555.1,49815.9,1011.57751009,50720549.711367205,50720549.711367205,1
2024-08-05 13:00:00,49811.5,50675.3,49605.9,49996.0,777.00588603,39003761.257555455,39003761.257555455,1
2024-08-05 13:15:00,49991.9,50290.5,49650.0,49740.0,549.21168712,27460493.340519,27460493.340519,1
2024-08-05 13:30:00,49743.9,52400.0,49628.2,51328.0,2328.67307086,119146527.58775806,119146527.58775806,1
2024-08-05 13:45:00,51331.9,52526.1,51270.1,51966.1,1007.47003376,52376983.78662594,52376983.78662594,1
2024-08-05 14:00:00,51960.9,53836.5,51950.8,53001.9,1764.18455318,93679547.3708688,93679547.3708688,1
2024-08-05 14:15:00,53002.0,53732.4,52539.7,52624.1,816.18685361,43417645.852933384,43417645.852933384,1
2024-08-05 14:30:00,52633.2,54533.7,52621.3,54156.1,1775.00419028,95913710.31020011,95913710.31020011,1
2024-08-05 14:45:00,54156.1,54421.5,53792.5,54064.7,635.04408502,34328184.480970114,34328184.480970114,1
2024-08-05 15:00:00,54060.1,54770.4,53512.0,54458.0,844.48421584,45778106.482388094,45778106.482388094,1
2024-08-05 15:15:00,54458.0,54691.6,54022.3,54276.0,1356.49901569,73722354.38154568,73722354.38154568,1
2024-08-05 15:30:00,54281.9,54978.9,54223.1,54453.9,530.47517746,28975752.537356153,28975752.537356153,1
2024-08-05 15:45:00,54454.0,54708.8,54200.0,54318.0,414.03848856,22516160.5520761,22516160.5520761,1
2024-08-05 16:00:00,54307.2,55050.0,54240.4,54947.0,515.65227717,28204213.159921747,28204213.159921747,1
2024-08-05 16:15:00,54959.9,55573.4,54677.4,55447.1,696.47484955,38402059.852832206,38402059.852832206,1
2024-08-05 16:30:00,55449.9,55453.8,54477.6,54646.0,498.21186147,27332458.263185404,27332458.263185404,1
2024-08-05 16:45:00,54646.1,54648.0,54034.7,54039.7,356.99274911,19381831.83149594,19381831.83149594,1
2024-08-05 17:00:00,54045.6,54488.7,53774.9,54400.0,379.05227688,20524017.178530704,20524017.178530704,1
2024-08-05 17:15:00,54399.9,54748.2,54292.2,54386.0,267.60864857,14593171.251992587,14593171.251992587,1
2024-08-05 17:30:00,54385.4,54766.0,54302.8,54698.2,205.29881758,11194848.953229552,11194848.953229552,1
2024-08-05 17:45:00,54701.3,55060.4,54445.2,54705.9,270.20622931,14802732.845043551,14802732.845043551,1
