ts,open,high,low,close,volume,volCcy,volCcyQuote,confirm
2022-05-12 16:00:00,29026.6,29954.9,28200.2,28642.2,4333.94255561,125888825.48671149,125888825.48671149,1
2022-05-12 20:00:00,28642.5,29298.4,28020.3,29037.8,2042.51770795,58625601.93390092,58625601.93390092,1
2022-05-13 00:00:00,29028.8,30793.0,28762.6,30591.5,3855.81123707,115363573.57208358,115363573.57208358,1
2022-05-13 04:00:00,30591.5,31073.0,30169.7,30181.3,2524.11303411,77047418.0453846,77047418.0453846,1
2022-05-13 08:00:00,30181.3,30769.4,30180.0,30663.7,1895.1116026,57682870.7458286,57682870.7458286,1
2022-05-13 12:00:00,30675.1,31024.2,30232.1,30337.7,3427.34957387,105072481.22175162,105072481.22175162,1
2022-05-13 16:00:00,30337.7,30529.8,29400.0,30071.3,2363.77957117,70740236.53259037,70740236.53259037,1
2022-05-13 20:00:00,30079.4,30135.2,29202.4,29291.0,1366.16092062,40617173.49012859,40617173.49012859,1
2022-05-14 00:00:00,29291.1,29810.0,29218.0,29569.9,1273.0917737,37651088.96594868,37651088.96594868,1
2022-05-14 04:00:00,29569.3,29610.0,29221.8,29432.5,959.1143407,28238317.82007569,28238317.82007569,1
2022-05-14 08:00:00,29432.5,29590.0,28828.4,29077.0,1604.1998815,46888834.993684,46888834.993684,1
2022-05-14 12:00:00,29076.9,29264.6,28669.5,28825.3,1069.86920854,30955808.57895189,30955808.57895189,1
2022-05-14 16:00:00,28825.4,29930.0,28635.0,29340.9,1892.41244294,55693064.8394851,55693064.8394851,1
2022-05-14 20:00:00,29340.9,30333.3,29300.0,30089.4,1387.95831469,41499463.66071493,41499463.66071493,1
2022-05-15 00:00:00,30092.7,30267.9,29549.3,29725.8,1041.22136276,31153454.89813654,31153454.89813654,1
2022-05-15 04:00:00,29725.9,30047.4,29417.6,29822.0,845.01415337,25156196.54386977,25156196.54386977,1
2022-05-15 08:00:00,29821.9,30310.0,29548.0,30240.9,1053.01320928,31423518.76237374,31423518.76237374,1
2022-05-15 12:00:00,30240.9,30567.9,29780.0,30009.8,1416.32076438,42820044.84337781,42820044.84337781,1
2022-05-15 16:00:00,30009.9,30508.2,29944.3,30464.1,989.14212929,29852514.11338114,29852514.11338114,1
2022-05-15 20:00:00,30459.7,31455.0,30358.2,31330.2,2068.14369688,64195230.91386989,64195230.91386989,1
2022-05-16 00:00:00,31330.1,31334.4,30213.3,30320.5,1272.62733392,39074310.06627136,39074310.06627136,1
2022-05-16 04:00:00,30320.6,30493.1,29306.7,29596.7,1891.4647471,56419374.28127037,56419374.28127037,1
2022-05-16 08:00:00,29597.6,30202.7,29443.4,29954.4,1392.87677201,41535621.11081455,41535621.11081455,1
2022-05-16 12:00:00,29954.3,30266.3,29330.0,29673.2,2569.04083462,76326611.83677265,76326611.83677265,1
2022-05-16 16:00:00,29673.3,29988.0,29082.9,29585.0,2495.05883988,73842482.48396114,73842482.48396114,1
2022-05-16 20:00:00,29581.0,30266.2,29550.8,29874.4,960.23926759,28833975.42327371,28833975.42327371,1
2022-05-17 00:00:00,29874.4,30526.2,29785.4,30364.1,1138.84747111,34290547.39386559,34290547.39386559,1
2022-05-17 04:00:00,30364.1,30580.0,30250.0,30408.7,752.22641257,22873485.94478015,22873485.94478015,1
2022-05-17 08:00:00,30408.0,30788.0,30274.9,30322.5,1689.16464085,51561092.27648024,51561092.27648024,1
2022-05-17 12:00:00,30322.4,30750.0,29953.3,30150.9,2363.45079326,71775652.37224704,71775652.37224704,1
2022-05-17 16:00:00,30150.9,30320.0,29435.9,30097.0,2015.70605617,60437201.67889048,60437201.67889048,1
2022-05-17 20:00:00,30103.1,30675.0,30056.9,30451.8,901.67876961,27436194.33858063,27436194.33858063,1
2022-05-18 00:00:00,30451.9,30715.0,29731.5,29825.4,1982.00209957,59844731.34809232,59844731.34809232,1
2022-05-18 04:00:00,29828.5,30090.0,29686.1,29917.5,1156.1292033,34532999.93064786,34532999.93064786,1
2022-05-18 08:00:00,29917.4,30046.2,29750.0,29830.1,1265.40526099,37808895.93392655,37808895.93392655,1
2022-05-18 12:00:00,29830.2,29908.1,28877.9,28985.0,3025.68130752,88756988.29020257,88756988.29020257,1
2022-05-18 16:00:00,28985.1,29538.3,28750.7,29280.0,2259.23867493,65786912.02567621,65786912.02567621,1
2022-05-18 20:00:00,29280.0,29420.0,28650.6,28709.3,1331.94828161,38690019.76997496,38690019.76997496,1
2022-05-19 00:00:00,28716.4,29367.2,28680.4,29196.8,2043.88731825,59432129.08935692,59432129.08935692,1
2022-05-19 04:00:00,29196.8,29450.0,29037.2,29195.9,892.57661783,26070415.98145642,26070415.98145642,1
2022-05-19 08:00:00,29192.0,29543.8,28860.8,29500.6,1654.1446544,48252441.94535386,48252441.94535386,1
2022-05-19 12:00:00,29500.6,30539.5,29356.1,30386.3,3246.61759759,97047906.16273548,97047906.16273548,1
2022-05-19 16:00:00,30388.9,30449.1,29963.4,29968.7,1824.05912598,55087082.06935134,55087082.06935134,1
2022-05-19 20:00:00,29967.4,30481.8,29936.4,30318.0,696.61433289,21087036.84542833,21087036.84542833,1
