ts,open,high,low,close,volume,volCcy,volCcyQuote,confirm
2024-08-13 20:00:00,60827.4,60977.9,60576.4,60648.1,150.30769658,9133472.839157706,9133472.839157706,0
2024-08-13 16:00:00,59480.1,61575.9,59460.0,60827.4,3424.59550732,208310423.03141573,208310423.03141573,1
2024-08-13 12:00:00,58832.0,59776.2,58706.3,59480.1,1551.96578255,92014229.84555882,92014229.84555882,1
2024-08-13 08:00:00,59243.9,59340.0,58398.1,58832.0,1084.23407468,63759601.15970934,63759601.15970934,1
2024-08-13 04:00:00,59048.0,59482.7,58831.3,59243.9,485.44745891,28747270.584037997,28747270.584037997,1
2024-08-13 00:00:00,59348.0,59931.7,58873.8,59048.0,1012.04493615,60138122.72996275,60138122.72996275,1
2024-08-12 20:00:00,59048.0,59750.8,58536.3,59348.0,1343.34309892,79449818.87910849,79449818.87910849,1
2024-08-12 16:00:00,60204.0,60409.1,58440.3,59044.0,1961.88559561,116379869.9345924,116379869.9345924,1
2024-08-12 12:00:00,59850.1,60692.8,57784.8,60207.2,4144.22964588,246406467.81752762,246406467.81752762,1
2024-08-12 08:00:00,58670.1,59973.9,58120.1,59851.9,1948.10483551,114918500.21179774,114918500.21179774,1
2024-08-12 04:00:00,58515.8,59000.0,57592.9,58674.1,1842.20312083,107486082.63800564,107486082.63800564,1
2024-08-12 00:00:00,58711.6,59080.0,58073.6,58515.9,1638.15820845,95832262.39602213,95832262.39602213,1
2024-08-11 20:00:00,59630.0,59678.0,58300.4,58711.7,2011.06162027,118336048.72572902,118336048.72572902,1
2024-08-11 16:00:00,60128.0,60358.4,59550.9,59629.9,619.93285621,37197546.87773759,37197546.87773759,1
2024-08-11 12:00:00,60666.1,60765.4,59936.3,60127.9,1234.91773969,74506595.45568208,74506595.45568208,1
2024-08-11 08:00:00,61264.5,61885.7,60431.0,60668.0,1211.77941106,74031030.26608923,74031030.26608923,1
2024-08-11 04:00:00,61090.0,61273.4,60880.4,61262.6,433.53959526,26474673.83338024,26474673.83338024,1
2024-08-11 00:00:00,60921.2,61400.0,60892.0,61090.0,801.62846143,48992279.44866899,48992279.44866899,1
2024-08-10 20:00:00,61013.7,61164.4,60757.7,60921.3,292.82862384,17849995.428132106,17849995.428132106,1
2024-08-10 16:00:00,60523.9,61210.6,60408.0,61013.7,498.5391956,30335878.34731864,30335878.34731864,1
2024-08-10 12:00:00,60923.8,60945.2,60411.5,60523.9,534.40128422,32406185.160519905,32406185.160519905,1
2024-08-10 08:00:00,60847.5,61114.2,60626.4,60923.8,779.75196308,47451891.3971821,47451891.3971821,1
2024-08-10 04:00:00,60440.5,60855.0,60250.0,60847.4,320.79161507,19405495.328824114,19405495.328824114,1
2024-08-10 00:00:00,60837.9,61476.0,60278.0,60438.2,933.00885106,56725219.713237084,56725219.713237084,1
2024-08-09 20:00:00,60686.0,60985.5,59922.8,60838.2,1356.11476305,82081726.51415075,82081726.51415075,1
2024-08-09 16:00:00,59812.9,60774.1,59730.0,60687.0,1094.60044197,65947891.29417455,65947891.29417455,1
2024-08-09 12:00:00,60658.1,61126.1,59532.7,59812.9,3008.43091861,181355221.24146453,181355221.24146453,1
2024-08-09 08:00:00,60862.0,61210.0,60180.0,60662.0,1404.8944177,85299958.48149416,85299958.48149416,1
2024-08-09 04:00:00,61360.1,61396.0,60589.1,60862.1,1203.15876414,73360496.78250574,73360496.78250574,1
2024-08-09 00:00:00,61692.0,61752.6,60771.3,61360.1,1669.7323551,102370956.22637075,102370956.22637075,1
2024-08-08 20:00:00,59420.0,62750.0,59300.0,61686.1,3091.89329284,189671721.26038745,189671721.26038745,1
2024-08-08 16:00:00,59434.1,59876.0,59240.8,59415.3,2129.135098,126870980.38475087,126870980.38475087,1
2024-08-08 12:00:00,57321.6,59516.0,56691.2,59429.9,5697.08640073,331407112.42195797,331407112.42195797,1
2024-08-08 08:00:00,57193.9,57688.0,56976.8,57321.5,1079.14777716,61900475.5181246,61900475.5181246,1
2024-08-08 04:00:00,57055.9,57421.7,56668.0,57192.0,1517.80862491,86603797.19226967,86603797.19226967,1
2024-08-08 00:00:00,55137.6,57649.6,54727.6,57055.8,3454.28190217,195381420.5250874,195381420.5250874,1
2024-08-07 20:00:00,54763.2,55613.6,54563.6,55142.7,1698.14860104,93619483.07228625,93619483.07228625,1
2024-08-07 16:00:00,56092.7,56325.7,54671.0,54756.1,2135.09242916,118181852.0601426,118181852.0601426,1
2024-08-07 12:00:00,56966.0,57481.4,55653.7,56092.7,2745.96097462,155302031.22331932,155302031.22331932,1
2024-08-07 08:00:00,56927.0,57736.3,56868.5,56968.6,3088.91796785,177023161.534776,177023161.534776,1
2024-08-07 04:00:00,56863.9,57246.0,56546.5,56925.8,1584.74242789,90228334.31142445,90228334.31142445,1
2024-08-07 00:00:00,56019.3,57280.0,55570.0,56863.8,2353.02490802,133081584.98224814,133081584.98224814,1
2024-08-06 20:00:00,56763.7,56935.6,55799.0,56022.0,1535.12011361,86465045.61039133,86465045.61039133,1
2024-08-06 16:00:00,56409.7,57073.6,56237.3,56761.0,2280.74205017,129253065.02001412,129253065.02001412,1
2024-08-06 12:00:00,55210.9,56615.4,54379.5,56412.6,4527.40968373,252025183.323496,252025183.323496,1
2024-08-06 08:00:00,56004.1,56114.3,54605.8,55208.2,2733.76959678,150707779.17540124,150707779.17540124,1
2024-08-06 04:00:00,55668.8,56160.0,55255.0,56007.4,2128.76732422,118603531.29330248,118603531.29330248,1
2024-08-06 00:00:00,54014.0,56330.9,53938.3,55668.8,3861.33898708,214862180.63605013,214862180.63605013,1
2024-08-05 20:00:00,53463.8,55201.9,53451.7,54018.0,2442.65200844,132812501.47445856,132812501.47445856,1
2024-08-05 16:00:00,54307.2,55573.4,52552.0,53470.1,5725.70021929,309774570.3296021,309774570.3296021,1
2024-08-05 12:00:00,51343.6,54978.9,49555.1,54318.0,16089.3985658,842305298.0220537,842305298.0220537,1
2024-08-05 08:00:00,52672.2,53223.5,50638.4,51340.1,6388.11808717,331780863.58372545,331780863.58372545,1
2024-08-05 04:00:00,53882.1,54567.0,48934.8,52672.1,14905.7379396,771927612.9681065,771927612.9681065,1
2024-08-05 00:00:00,58161.3,58310.0,52199.0,53887.8,13774.54981678,753207633.103164,753207633.103164,1
2024-08-04 20:00:00,59250.1,59588.0,58007.0,58160.1,1022.8103923,60133072.447514996,60133072.447514996,1
2024-08-04 16:00:00,59088.0,59494.9,57123.4,59252.8,4159.16779302,242752339.28171375,242752339.28171375,1
2024-08-04 12:00:00,60898.0,61098.4,58947.2,59087.7,2479.85957099,148154997.6992984,148154997.6992984,1
2024-08-04 08:00:00,60366.1,61009.6,60102.6,60898.0,723.9510093,43910412.57543161,43910412.57543161,1
2024-08-04 04:00:00,60738.1,60933.4,60254.4,60371.1,607.46389529,36809768.98903282,36809768.98903282,1
2024-08-04 00:00:00,60712.0,61143.6,60328.3,60741.7,768.99087289,46711227.27836993,46711227.27836993,1
2024-08-03 20:00:00,60248.7,60858.2,59837.5,60710.0,1818.91614508,109877604.06013107,109877604.06013107,1
2024-08-03 16:00:00,60878.3,61297.1,59925.8,60250.1,2721.43058373,164922156.02887252,164922156.02887252,1
