ts,open,high,low,close,volume,volCcy,volCcyQuote,confirm
2024-08-12 16:30:00,59800.0,59852.0,59716.0,59750.8,12.3810193,740241.649910394,740241.649910394,0
2024-08-12 16:25:00,59709.9,59871.1,59709.9,59802.9,31.77762646,1899418.091777722,1899418.091777722,1
2024-08-12 16:20:00,59752.1,59816.0,59643.4,59710.0,39.50439769,2358875.60345498,2358875.60345498,1
2024-08-12 16:15:00,59959.9,59976.0,59725.2,59751.9,57.17660817,3420817.053783579,3420817.053783579,1
2024-08-12 16:10:00,60183.9,60183.9,59937.8,59955.9,53.95937301,3237825.284524858,3237825.284524858,1
2024-08-12 16:05:00,60203.8,60244.8,60054.6,60182.5,27.46489069,1651658.565999788,1651658.565999788,1
2024-08-12 16:00:00,60204.0,60409.1,60088.2,60201.6,74.22861393,4474401.050909025,4474401.050909025,1
2024-08-12 15:55:00,60004.0,60237.0,59994.0,60207.2,34.29054346,2061895.013802383,2061895.013802383,1
2024-08-12 15:50:00,59881.8,60026.6,59852.1,60004.1,24.99342793,1498345.335396843,1498345.335396843,1
2024-08-12 15:45:00,59959.3,60152.4,59715.2,59881.7,86.66419784,5191619.45862566,5191619.45862566,1
2024-08-12 15:40:00,59553.6,60030.0,59553.6,59940.0,102.60312945,6137957.494333505,6137957.494333505,1
2024-08-12 15:35:00,59411.9,59631.6,59374.1,59544.0,131.99168552,7850559.76302932,7850559.76302932,1
2024-08-12 15:30:00,59644.0,59644.0,59300.0,59412.0,111.66678804,6634801.754374271,6634801.754374271,1
2024-08-12 15:25:00,59534.0,59692.7,59238.4,59648.2,129.30779747,7684557.817337426,7684557.817337426,1
2024-08-12 15:20:00,60352.4,60391.6,59422.0,59528.0,195.96726148,11719705.042936465,11719705.042936465,1
2024-08-12 15:15:00,60140.7,60376.0,60056.0,60352.0,61.22892861,3689902.623180747,3689902.623180747,1
2024-08-12 15:10:00,60184.3,60289.5,60036.6,60140.8,24.38099796,1466495.823562537,1466495.823562537,1
2024-08-12 15:05:00,60476.1,60516.0,60140.5,60184.3,151.12857536,9122376.835776195,9122376.835776195,1
2024-08-12 15:00:00,60296.1,60518.1,60241.7,60479.8,100.97175835,6098714.469358791,6098714.469358791,1
2024-08-12 14:55:00,60107.9,60321.1,60104.1,60296.0,78.25452999,4714562.640817539,4714562.640817539,1
2024-08-12 14:50:00,60224.8,60355.9,60034.5,60107.9,69.00291668,4151151.288446295,4151151.288446295,1
2024-08-12 14:45:00,60222.3,60398.3,60178.6,60233.7,68.19833679,4111652.073893875,4111652.073893875,1
2024-08-12 14:40:00,60390.6,60692.8,60160.1,60226.6,165.05161959,9976414.592380304,9976414.592380304,1
2024-08-12 14:35:00,59902.0,60500.0,59750.1,60390.5,219.04813071,13188967.233265107,13188967.233265107,1
